Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2023-000427,2023-04-26,2023-04-28,Second Class,CUS-0011,Customer 121,Home Office,Orlando,Florida,East,PROD-0427,Furniture,Furnishings,Curtains,8145.32,10,0.4,3177.42
CA-2022-000428,2022-07-15,2022-07-19,Standard Class,CUS-0105,Customer 56,Home Office,Memphis,Tennessee,South,PROD-0428,Office Supplies,Paper,A4 Paper,84.81,4,0.0,20.91
CA-2020-000429,2020-11-27,2020-12-03,First Class,CUS-0119,Customer 198,Corporate,New York City,New York,East,PROD-0429,Furniture,Bookcases,3-Shelf Bookcase,10408.73,8,0.0,4040.78
CA-2022-000430,2022-02-27,2022-03-05,Standard Class,CUS-0070,Customer 179,Home Office,Detroit,Michigan,Central,PROD-0430,Furniture,Furnishings,Curtains,4047.78,6,0.2,457.2
CA-2020-000431,2020-04-15,2020-04-16,First Class,CUS-0045,Customer 166,Home Office,Portland,Oregon,West,PROD-0431,Office Supplies,Paper,Legal Paper,534.03,7,0.0,44.21
CA-2023-000432,2023-08-22,2023-08-26,Standard Class,CUS-0195,Customer 58,Consumer,Pittsburgh,Pennsylvania,East,PROD-0432,Office Supplies,Fasteners,Stapler,1573.84,10,0.1,435.3
CA-2021-000433,2021-12-08,2021-12-12,First Class,CUS-0137,Customer 174,Consumer,New Orleans,Louisiana,South,PROD-0433,Technology,Machines,Lenovo ThinkPad,8820.88,8,0.0,1191.54
CA-2020-000434,2020-06-13,2020-06-17,Standard Class,CUS-0071,Customer 29,Corporate,Houston,Texas,Central,PROD-0434,Office Supplies,Art,Sketch Pad,183.7,3,0.0,-8.32
CA-2023-000435,2023-10-29,2023-11-03,Same Day,CUS-0166,Customer 6,Corporate,Philadelphia,Pennsylvania,East,PROD-0435,Office Supplies,Storage,Filing Cabinet,175.34,3,0.4,21.38
CA-2023-000436,2023-09-04,2023-09-10,First Class,CUS-0146,Customer 34,Corporate,Spokane,Washington,West,PROD-0436,Technology,Accessories,Mouse,3225.2,6,0.5,416.06
CA-2020-000437,2020-10-30,2020-11-02,Standard Class,CUS-0042,Customer 183,Corporate,Savannah,Georgia,East,PROD-0437,Technology,Accessories,Headphones,5103.34,5,0.0,1068.21
CA-2020-000438,2020-03-25,2020-03-28,Standard Class,CUS-0053,Customer 144,Consumer,Philadelphia,Pennsylvania,East,PROD-0438,Office Supplies,Art,Pencils,237.3,10,0.2,20.13
CA-2023-000439,2023-01-10,2023-01-12,Same Day,CUS-0128,Customer 197,Corporate,Columbus,Ohio,Central,PROD-0439,Office Supplies,Labels,File Labels,574.24,9,0.0,58.73
CA-2023-000440,2023-08-18,2023-08-24,First Class,CUS-0194,Customer 147,Home Office,Albany,New York,East,PROD-0440,Furniture,Furnishings,Rug,3053.9,5,0.2,1175.15
CA-2020-000441,2020-03-23,2020-03-25,Same Day,CUS-0057,Customer 115,Home Office,New Orleans,Louisiana,South,PROD-0441,Office Supplies,Storage,Drawer Organizer,250.12,9,0.0,25.22
CA-2020-000442,2020-02-16,2020-02-17,Second Class,CUS-0101,Customer 50,Corporate,Seattle,Washington,West,PROD-0442,Technology,Phones,OnePlus,15561.11,9,0.0,6036.46
CA-2022-000443,2022-01-27,2022-01-31,Same Day,CUS-0115,Customer 144,Home Office,Detroit,Michigan,Central,PROD-0443,Technology,Machines,HP Laptop,932.16,6,0.3,70.54
CA-2022-000444,2022-04-28,2022-04-30,Same Day,CUS-0122,Customer 135,Consumer,Memphis,Tennessee,South,PROD-0444,Furniture,Tables,Side Table,9371.1,10,0.0,36.47
CA-2022-000445,2022-04-28,2022-04-30,First Class,CUS-0098,Customer 75,Home Office,San Francisco,California,West,PROD-0445,Technology,Phones,Motorola,9286.34,9,0.0,-3.45
CA-2021-000446,2021-04-04,2021-04-05,Same Day,CUS-0163,Customer 121,Home Office,Cleveland,Ohio,Central,PROD-0446,Office Supplies,Binders,3-Ring Binder,28.03,1,0.2,10.6
CA-2021-000447,2021-07-21,2021-07-25,Standard Class,CUS-0145,Customer 112,Consumer,Atlanta,Georgia,East,PROD-0447,Furniture,Bookcases,3-Shelf Bookcase,1313.83,2,0.3,250.33
CA-2023-000448,2023-04-06,2023-04-07,Second Class,CUS-0014,Customer 70,Corporate,Portland,Oregon,West,PROD-0448,Technology,Copiers,Xerox Machine,2326.28,3,0.0,183.06
CA-2022-000449,2022-11-18,2022-11-20,Standard Class,CUS-0081,Customer 176,Corporate,Dallas,Texas,Central,PROD-0449,Technology,Copiers,Xerox Machine,4729.32,3,0.0,812.76
CA-2022-000450,2022-11-27,2022-11-30,Second Class,CUS-0042,Customer 27,Consumer,Portland,Oregon,West,PROD-0450,Technology,Machines,Lenovo ThinkPad,5766.67,6,0.4,404.57
CA-2020-000451,2020-08-26,2020-09-02,Standard Class,CUS-0177,Customer 93,Corporate,Buffalo,New York,East,PROD-0451,Furniture,Tables,Dining Table,2089.16,3,0.5,154.82
CA-2021-000452,2021-03-31,2021-04-02,Standard Class,CUS-0034,Customer 21,Home Office,Miami,Florida,East,PROD-0452,Furniture,Furnishings,Rug,2551.84,3,0.2,-95.25
CA-2020-000453,2020-08-08,2020-08-09,Second Class,CUS-0065,Customer 12,Consumer,Reno,Nevada,West,PROD-0453,Technology,Phones,Samsung Galaxy,5704.73,9,0.5,-231.26
CA-2023-000454,2023-04-18,2023-04-20,Second Class,CUS-0192,Customer 72,Home Office,Los Angeles,California,West,PROD-0454,Furniture,Bookcases,Corner Bookcase,3116.52,3,0.0,-170.19
CA-2022-000455,2022-12-19,2022-12-21,Standard Class,CUS-0138,Customer 2,Consumer,Philadelphia,Pennsylvania,East,PROD-0455,Office Supplies,Art,Paint Set,772.13,4,0.0,270.89
CA-2021-000456,2021-01-05,2021-01-12,Standard Class,CUS-0059,Customer 105,Corporate,New Orleans,Louisiana,South,PROD-0456,Office Supplies,Labels,Address Labels,706.87,6,0.4,5.04
CA-2023-000457,2023-12-14,2023-12-17,First Class,CUS-0030,Customer 99,Corporate,Birmingham,Alabama,South,PROD-0457,Furniture,Bookcases,5-Shelf Bookcase,9998.92,9,0.0,640.51
CA-2021-000458,2021-08-18,2021-08-25,Same Day,CUS-0122,Customer 174,Home Office,Detroit,Michigan,Central,PROD-0458,Technology,Copiers,Xerox Machine,3778.69,7,0.0,1312.63
CA-2020-000459,2020-09-01,2020-09-03,Standard Class,CUS-0044,Customer 17,Corporate,Montgomery,Alabama,South,PROD-0459,Technology,Accessories,Mouse,6447.87,7,0.0,1745.54
CA-2022-000460,2022-10-19,2022-10-22,Same Day,CUS-0171,Customer 155,Consumer,Atlanta,Georgia,East,PROD-0460,Technology,Accessories,Headphones,7611.42,10,0.4,594.06
CA-2021-000461,2021-05-28,2021-06-01,Standard Class,CUS-0189,Customer 14,Consumer,Springfield,Illinois,Central,PROD-0461,Technology,Copiers,Xerox Machine,4923.83,8,0.0,-419.21
CA-2023-000462,2023-06-27,2023-07-02,First Class,CUS-0052,Customer 76,Consumer,Savannah,Georgia,East,PROD-0462,Furniture,Furnishings,Lamp,1164.24,2,0.5,345.04
CA-2020-000463,2020-08-31,2020-09-04,Same Day,CUS-0010,Customer 9,Consumer,Columbus,Ohio,Central,PROD-0463,Office Supplies,Binders,Presentation Binder,318.43,8,0.4,38.62
CA-2022-000464,2022-03-07,2022-03-11,First Class,CUS-0176,Customer 139,Consumer,Savannah,Georgia,East,PROD-0464,Furniture,Bookcases,Corner Bookcase,896.4,2,0.5,206.21
CA-2023-000465,2023-04-25,2023-04-29,Same Day,CUS-0008,Customer 152,Corporate,Buffalo,New York,East,PROD-0465,Office Supplies,Binders,Presentation Binder,1095.32,10,0.2,65.98
CA-2020-000466,2020-07-18,2020-07-22,Same Day,CUS-0170,Customer 63,Corporate,Austin,Texas,Central,PROD-0466,Furniture,Tables,Study Desk,5359.41,6,0.4,405.36
CA-2020-000467,2020-12-13,2020-12-14,First Class,CUS-0109,Customer 146,Consumer,San Francisco,California,West,PROD-0467,Furniture,Tables,Study Desk,2504.54,9,0.5,573.25
CA-2023-000468,2023-03-14,2023-03-18,Same Day,CUS-0173,Customer 53,Corporate,Las Vegas,Nevada,West,PROD-0468,Office Supplies,Binders,Presentation Binder,349.94,6,0.5,-17.49
CA-2021-000469,2021-02-17,2021-02-21,Same Day,CUS-0013,Customer 77,Corporate,Springfield,Illinois,Central,PROD-0469,Technology,Copiers,Xerox Machine,3082.83,2,0.1,134.65
CA-2020-000470,2020-05-17,2020-05-22,First Class,CUS-0020,Customer 167,Corporate,San Diego,California,West,PROD-0470,Office Supplies,Binders,3-Ring Binder,791.19,9,0.1,58.28
CA-2023-000471,2023-07-03,2023-07-08,First Class,CUS-0161,Customer 181,Corporate,Springfield,Illinois,Central,PROD-0471,Technology,Machines,MacBook,11270.47,8,0.0,3837.01
CA-2023-000472,2023-03-05,2023-03-11,Same Day,CUS-0062,Customer 39,Corporate,Biloxi,Mississippi,South,PROD-0472,Office Supplies,Storage,Drawer Organizer,74.79,1,0.3,9.82
CA-2022-000473,2022-04-24,2022-04-27,Second Class,CUS-0061,Customer 104,Consumer,Memphis,Tennessee,South,PROD-0473,Office Supplies,Fasteners,Binder Clips,523.91,5,0.2,127.53
CA-2022-000474,2022-09-21,2022-09-26,Same Day,CUS-0070,Customer 35,Corporate,New York City,New York,East,PROD-0474,Furniture,Chairs,Executive Chair,4835.79,7,0.0,4.81
CA-2020-000475,2020-04-23,2020-04-30,Standard Class,CUS-0105,Customer 94,Corporate,Albany,New York,East,PROD-0475,Furniture,Bookcases,3-Shelf Bookcase,863.15,2,0.2,287.93
CA-2022-000476,2022-12-04,2022-12-10,Standard Class,CUS-0024,Customer 61,Consumer,Jackson,Mississippi,South,PROD-0476,Office Supplies,Fasteners,Stapler,1521.49,10,0.2,225.52
CA-2020-000477,2020-10-22,2020-10-23,Second Class,CUS-0066,Customer 151,Corporate,Detroit,Michigan,Central,PROD-0477,Office Supplies,Labels,Shipping Labels,112.2,3,0.2,13.43
CA-2021-000478,2021-07-22,2021-07-29,Second Class,CUS-0006,Customer 166,Corporate,Eugene,Oregon,West,PROD-0478,Furniture,Furnishings,Rug,1277.21,3,0.3,396.81
CA-2021-000479,2021-09-25,2021-10-01,Same Day,CUS-0061,Customer 114,Home Office,Spokane,Washington,West,PROD-0479,Office Supplies,Labels,File Labels,1086.69,6,0.0,181.97
CA-2021-000480,2021-03-06,2021-03-13,First Class,CUS-0197,Customer 165,Consumer,Columbus,Ohio,Central,PROD-0480,Technology,Phones,Motorola,3882.07,3,0.3,1318.87
CA-2021-000481,2021-11-12,2021-11-18,Same Day,CUS-0179,Customer 67,Home Office,Reno,Nevada,West,PROD-0481,Technology,Phones,OnePlus,12447.19,7,0.0,3886.02
CA-2020-000482,2020-04-16,2020-04-22,Standard Class,CUS-0052,Customer 161,Home Office,Baton Rouge,Louisiana,South,PROD-0482,Office Supplies,Labels,Shipping Labels,383.64,3,0.0,-37.77
CA-2023-000483,2023-05-01,2023-05-07,Second Class,CUS-0189,Customer 35,Home Office,Seattle,Washington,West,PROD-0483,Technology,Machines,HP Laptop,7971.11,7,0.3,1002.33
CA-2021-000484,2021-01-07,2021-01-11,First Class,CUS-0006,Customer 143,Corporate,Chicago,Illinois,Central,PROD-0484,Technology,Accessories,Headphones,11973.55,7,0.1,-1073.22
CA-2020-000485,2020-04-11,2020-04-15,Second Class,CUS-0095,Customer 44,Corporate,Las Vegas,Nevada,West,PROD-0485,Office Supplies,Paper,Legal Paper,709.09,10,0.2,-17.99
CA-2021-000486,2021-02-20,2021-02-22,Second Class,CUS-0111,Customer 53,Consumer,Memphis,Tennessee,South,PROD-0486,Office Supplies,Labels,Address Labels,152.88,5,0.5,13.92
CA-2020-000487,2020-02-28,2020-03-02,Second Class,CUS-0095,Customer 150,Corporate,Atlanta,Georgia,East,PROD-0487,Office Supplies,Storage,Filing Cabinet,127.3,5,0.5,45.02
CA-2023-000488,2023-11-20,2023-11-24,First Class,CUS-0066,Customer 19,Consumer,San Francisco,California,West,PROD-0488,Office Supplies,Fasteners,Rubber Bands,345.84,4,0.4,92.7
CA-2020-000489,2020-01-11,2020-01-14,Standard Class,CUS-0172,Customer 95,Corporate,Springfield,Illinois,Central,PROD-0489,Furniture,Chairs,Office Chair Pro,6966.15,9,0.2,2708.17
CA-2020-000490,2020-09-27,2020-09-28,Same Day,CUS-0030,Customer 81,Corporate,Springfield,Illinois,Central,PROD-0490,Furniture,Chairs,Executive Chair,3939.69,6,0.4,-114.65
CA-2023-000491,2023-06-09,2023-06-16,First Class,CUS-0081,Customer 189,Corporate,Cleveland,Ohio,Central,PROD-0491,Furniture,Tables,Side Table,2471.29,5,0.4,855.9
CA-2021-000492,2021-01-10,2021-01-11,Second Class,CUS-0127,Customer 11,Consumer,Seattle,Washington,West,PROD-0492,Technology,Accessories,Webcam,2673.61,8,0.5,316.06
CA-2020-000493,2020-09-10,2020-09-13,Second Class,CUS-0044,Customer 192,Home Office,Nashville,Tennessee,South,PROD-0493,Technology,Machines,MacBook,906.75,2,0.2,-8.77
CA-2022-000494,2022-10-17,2022-10-23,Second Class,CUS-0175,Customer 32,Consumer,Spokane,Washington,West,PROD-0494,Office Supplies,Art,Pencils,356.07,2,0.0,15.01
CA-2023-000495,2023-12-20,2023-12-26,Same Day,CUS-0002,Customer 85,Consumer,Chicago,Illinois,Central,PROD-0495,Technology,Machines,HP Laptop,6510.72,8,0.2,1283.28
CA-2021-000496,2021-10-23,2021-10-30,First Class,CUS-0066,Customer 46,Home Office,Philadelphia,Pennsylvania,East,PROD-0496,Furniture,Furnishings,Rug,684.79,1,0.4,-36.79
CA-2021-000497,2021-08-06,2021-08-12,Same Day,CUS-0189,Customer 80,Corporate,Seattle,Washington,West,PROD-0497,Furniture,Furnishings,Lamp,403.26,3,0.5,121.2
CA-2022-000498,2022-09-29,2022-10-03,Second Class,CUS-0109,Customer 95,Home Office,Dallas,Texas,Central,PROD-0498,Office Supplies,Paper,Legal Paper,411.2,7,0.4,-22.57
CA-2022-000499,2022-08-07,2022-08-13,First Class,CUS-0135,Customer 162,Home Office,Birmingham,Alabama,South,PROD-0499,Office Supplies,Storage,Filing Cabinet,525.14,4,0.0,191.85
CA-2021-000500,2021-09-07,2021-09-09,Same Day,CUS-0134,Customer 110,Consumer,Grand Rapids,Michigan,Central,PROD-0500,Office Supplies,Paper,A4 Paper,332.26,3,0.2,106.58
CA-2020-000501,2020-07-12,2020-07-16,Same Day,CUS-0021,Customer 197,Corporate,San Diego,California,West,PROD-0501,Technology,Phones,Samsung Galaxy,11641.59,10,0.3,319.33
CA-2020-000502,2020-06-19,2020-06-23,Standard Class,CUS-0116,Customer 160,Corporate,Jackson,Mississippi,South,PROD-0502,Office Supplies,Labels,Address Labels,165.55,5,0.5,46.13
CA-2023-000503,2023-10-11,2023-10-12,First Class,CUS-0004,Customer 44,Home Office,Philadelphia,Pennsylvania,East,PROD-0503,Technology,Machines,Dell Desktop,8133.14,7,0.0,792.71
CA-2023-000504,2023-11-15,2023-11-21,First Class,CUS-0004,Customer 49,Home Office,Memphis,Tennessee,South,PROD-0504,Office Supplies,Binders,Presentation Binder,1133.33,7,0.0,-42.45
CA-2023-000505,2023-08-23,2023-08-25,Second Class,CUS-0198,Customer 119,Home Office,Spokane,Washington,West,PROD-0505,Furniture,Chairs,Executive Chair,8057.23,7,0.1,-458.89
CA-2022-000506,2022-09-20,2022-09-24,Same Day,CUS-0146,Customer 101,Consumer,Los Angeles,California,West,PROD-0506,Furniture,Furnishings,Clock,1173.34,1,0.1,0.79
CA-2020-000507,2020-03-16,2020-03-20,First Class,CUS-0016,Customer 136,Corporate,Reno,Nevada,West,PROD-0507,Furniture,Bookcases,5-Shelf Bookcase,2731.89,7,0.5,43.58
CA-2022-000508,2022-10-10,2022-10-15,Standard Class,CUS-0074,Customer 186,Corporate,Eugene,Oregon,West,PROD-0508,Furniture,Furnishings,Rug,2619.56,6,0.4,-234.7
CA-2023-000509,2023-05-18,2023-05-25,First Class,CUS-0100,Customer 107,Home Office,Jackson,Mississippi,South,PROD-0509,Furniture,Furnishings,Rug,1815.18,8,0.2,474.67
CA-2023-000510,2023-09-28,2023-10-02,Standard Class,CUS-0026,Customer 107,Corporate,Jackson,Mississippi,South,PROD-0510,Office Supplies,Fasteners,Binder Clips,116.38,3,0.0,23.61
CA-2022-000511,2022-01-01,2022-01-07,First Class,CUS-0087,Customer 111,Corporate,New York City,New York,East,PROD-0511,Technology,Machines,Dell Desktop,1543.46,3,0.0,468.3
CA-2020-000512,2020-04-05,2020-04-12,First Class,CUS-0132,Customer 155,Corporate,Savannah,Georgia,East,PROD-0512,Furniture,Tables,Conference Table,4270.39,9,0.0,1395.15
CA-2023-000513,2023-06-04,2023-06-09,Standard Class,CUS-0043,Customer 162,Consumer,Reno,Nevada,West,PROD-0513,Office Supplies,Labels,File Labels,331.21,2,0.0,50.89
CA-2020-000514,2020-07-22,2020-07-24,Same Day,CUS-0052,Customer 113,Corporate,Tampa,Florida,East,PROD-0514,Furniture,Tables,Study Desk,3410.7,6,0.0,-131.34
CA-2020-000515,2020-06-23,2020-06-26,Second Class,CUS-0171,Customer 63,Home Office,Baton Rouge,Louisiana,South,PROD-0515,Technology,Phones,iPhone 14,5354.49,6,0.4,430.08
CA-2022-000516,2022-11-23,2022-11-30,Same Day,CUS-0003,Customer 184,Corporate,Savannah,Georgia,East,PROD-0516,Furniture,Furnishings,Curtains,4263.71,6,0.5,-116.01
CA-2020-000517,2020-05-05,2020-05-09,Same Day,CUS-0015,Customer 162,Consumer,Cleveland,Ohio,Central,PROD-0517,Office Supplies,Labels,Address Labels,133.73,1,0.0,46.97
CA-2021-000518,2021-12-05,2021-12-06,First Class,CUS-0115,Customer 165,Home Office,Memphis,Tennessee,South,PROD-0518,Office Supplies,Fasteners,Binder Clips,902.7,5,0.0,225.81
CA-2023-000519,2023-01-05,2023-01-08,Standard Class,CUS-0139,Customer 73,Consumer,Biloxi,Mississippi,South,PROD-0519,Furniture,Furnishings,Rug,7805.97,7,0.0,1250.79
CA-2021-000520,2021-05-09,2021-05-16,First Class,CUS-0096,Customer 67,Consumer,Chicago,Illinois,Central,PROD-0520,Furniture,Chairs,Gaming Chair,5585.56,5,0.0,1485.72
CA-2021-000521,2021-09-02,2021-09-07,Same Day,CUS-0149,Customer 145,Consumer,San Diego,California,West,PROD-0521,Office Supplies,Paper,Graph Paper,84.03,1,0.1,25.44
CA-2022-000522,2022-02-12,2022-02-17,Second Class,CUS-0093,Customer 117,Home Office,Cleveland,Ohio,Central,PROD-0522,Office Supplies,Fasteners,Paper Clips,91.87,4,0.1,28.61
CA-2020-000523,2020-09-23,2020-09-27,Same Day,CUS-0104,Customer 151,Consumer,Birmingham,Alabama,South,PROD-0523,Furniture,Tables,Side Table,2028.96,4,0.3,483.73
CA-2022-000524,2022-05-03,2022-05-10,Same Day,CUS-0118,Customer 34,Corporate,Grand Rapids,Michigan,Central,PROD-0524,Office Supplies,Paper,Notepad,99.44,3,0.0,14.16
CA-2023-000525,2023-02-18,2023-02-21,Second Class,CUS-0095,Customer 147,Consumer,Savannah,Georgia,East,PROD-0525,Office Supplies,Paper,A4 Paper,146.77,2,0.4,-6.58
CA-2021-000526,2021-08-25,2021-08-29,First Class,CUS-0108,Customer 13,Corporate,Eugene,Oregon,West,PROD-0526,Technology,Phones,iPhone 14,1624.17,1,0.0,474.09
CA-2020-000527,2020-05-18,2020-05-25,First Class,CUS-0087,Customer 97,Consumer,Atlanta,Georgia,East,PROD-0527,Technology,Machines,Dell Desktop,761.31,1,0.2,139.23
CA-2020-000528,2020-07-01,2020-07-08,First Class,CUS-0102,Customer 87,Consumer,Memphis,Tennessee,South,PROD-0528,Technology,Accessories,Keyboard,8376.62,10,0.4,784.2
CA-2023-000529,2023-03-17,2023-03-23,Standard Class,CUS-0022,Customer 50,Consumer,New Orleans,Louisiana,South,PROD-0529,Office Supplies,Labels,File Labels,572.02,5,0.0,126.96
CA-2020-000530,2020-02-08,2020-02-11,Second Class,CUS-0137,Customer 156,Consumer,Atlanta,Georgia,East,PROD-0530,Office Supplies,Paper,A4 Paper,105.66,4,0.5,-6.09
CA-2021-000531,2021-01-04,2021-01-08,Same Day,CUS-0024,Customer 30,Corporate,Las Vegas,Nevada,West,PROD-0531,Technology,Copiers,Xerox Machine,1223.16,1,0.3,111.31
CA-2021-000532,2021-09-20,2021-09-24,Second Class,CUS-0183,Customer 15,Consumer,Pittsburgh,Pennsylvania,East,PROD-0532,Furniture,Tables,Study Desk,383.21,3,0.3,-3.55
CA-2022-000533,2022-02-08,2022-02-15,First Class,CUS-0151,Customer 61,Corporate,Springfield,Illinois,Central,PROD-0533,Technology,Copiers,Canon Copier,528.09,2,0.1,145.79
CA-2020-000534,2020-05-14,2020-05-18,Same Day,CUS-0005,Customer 69,Corporate,Dallas,Texas,Central,PROD-0534,Technology,Copiers,Canon Copier,840.14,1,0.1,299.82
CA-2022-000535,2022-07-02,2022-07-03,Same Day,CUS-0044,Customer 63,Home Office,Pittsburgh,Pennsylvania,East,PROD-0535,Office Supplies,Paper,A4 Paper,402.07,9,0.0,34.84
CA-2023-000536,2023-08-30,2023-09-01,First Class,CUS-0065,Customer 175,Corporate,Birmingham,Alabama,South,PROD-0536,Office Supplies,Binders,Report Cover,8.37,1,0.5,0.31
CA-2021-000537,2021-09-07,2021-09-08,Standard Class,CUS-0072,Customer 111,Home Office,Houston,Texas,Central,PROD-0537,Technology,Machines,Dell Desktop,10200.21,7,0.0,2677.93
CA-2023-000538,2023-09-18,2023-09-21,Second Class,CUS-0178,Customer 35,Corporate,Cleveland,Ohio,Central,PROD-0538,Furniture,Bookcases,Corner Bookcase,1658.47,6,0.3,-152.68
CA-2022-000539,2022-04-26,2022-05-01,Second Class,CUS-0167,Customer 167,Home Office,Birmingham,Alabama,South,PROD-0539,Office Supplies,Labels,File Labels,1229.45,8,0.0,361.03
CA-2022-000540,2022-03-03,2022-03-05,First Class,CUS-0114,Customer 3,Home Office,Eugene,Oregon,West,PROD-0540,Furniture,Chairs,Visitor Chair,192.27,1,0.3,70.78
CA-2021-000541,2021-03-28,2021-03-30,First Class,CUS-0181,Customer 181,Home Office,Chicago,Illinois,Central,PROD-0541,Furniture,Chairs,Gaming Chair,11633.72,8,0.0,469.75
CA-2020-000542,2020-12-15,2020-12-20,Same Day,CUS-0033,Customer 191,Corporate,Atlanta,Georgia,East,PROD-0542,Office Supplies,Storage,Storage Box,534.67,4,0.0,-35.99
CA-2023-000543,2023-11-20,2023-11-26,Standard Class,CUS-0110,Customer 165,Home Office,Miami,Florida,East,PROD-0543,Furniture,Tables,Study Desk,4321.08,9,0.5,-427.88
CA-2023-000544,2023-10-24,2023-10-29,Standard Class,CUS-0058,Customer 13,Corporate,Grand Rapids,Michigan,Central,PROD-0544,Office Supplies,Fasteners,Stapler,813.1,8,0.0,278.0
CA-2021-000545,2021-11-16,2021-11-17,Second Class,CUS-0109,Customer 20,Corporate,New Orleans,Louisiana,South,PROD-0545,Technology,Copiers,Xerox Machine,14884.3,10,0.1,5790.7
CA-2020-000546,2020-02-27,2020-03-02,Standard Class,CUS-0064,Customer 28,Home Office,Columbus,Ohio,Central,PROD-0546,Furniture,Tables,Dining Table,6033.29,7,0.3,1932.18
CA-2020-000547,2020-07-14,2020-07-20,Same Day,CUS-0009,Customer 97,Consumer,Portland,Oregon,West,PROD-0547,Technology,Accessories,Headphones,9936.66,8,0.0,3848.1
CA-2020-000548,2020-05-14,2020-05-15,Same Day,CUS-0103,Customer 25,Corporate,Las Vegas,Nevada,West,PROD-0548,Technology,Phones,iPhone 14,965.33,1,0.2,313.7
CA-2023-000549,2023-06-24,2023-06-29,Same Day,CUS-0085,Customer 151,Corporate,Reno,Nevada,West,PROD-0549,Office Supplies,Binders,3-Ring Binder,142.45,2,0.0,18.1
CA-2023-000550,2023-07-29,2023-08-03,Second Class,CUS-0114,Customer 48,Consumer,San Diego,California,West,PROD-0550,Furniture,Chairs,Office Chair Pro,1493.87,5,0.5,391.86
CA-2022-000551,2022-11-16,2022-11-22,Same Day,CUS-0080,Customer 155,Home Office,Spokane,Washington,West,PROD-0551,Furniture,Tables,Conference Table,3213.98,6,0.0,-84.51
CA-2022-000552,2022-05-14,2022-05-17,Standard Class,CUS-0088,Customer 49,Consumer,Seattle,Washington,West,PROD-0552,Technology,Machines,Lenovo ThinkPad,7047.79,4,0.1,2062.41
CA-2022-000553,2022-05-07,2022-05-10,First Class,CUS-0001,Customer 164,Home Office,Baton Rouge,Louisiana,South,PROD-0553,Office Supplies,Binders,Report Cover,76.34,3,0.0,11.3
CA-2022-000554,2022-02-08,2022-02-10,First Class,CUS-0019,Customer 92,Home Office,Pittsburgh,Pennsylvania,East,PROD-0554,Furniture,Tables,Side Table,2505.6,7,0.0,203.98
CA-2020-000555,2020-03-30,2020-03-31,First Class,CUS-0068,Customer 185,Home Office,Detroit,Michigan,Central,PROD-0555,Furniture,Chairs,Executive Chair,1507.82,4,0.0,14.28
CA-2021-000556,2021-06-20,2021-06-21,Second Class,CUS-0029,Customer 87,Consumer,Philadelphia,Pennsylvania,East,PROD-0556,Furniture,Bookcases,Corner Bookcase,1264.02,1,0.0,113.08
CA-2022-000557,2022-12-15,2022-12-22,Second Class,CUS-0034,Customer 49,Home Office,Orlando,Florida,East,PROD-0557,Furniture,Bookcases,3-Shelf Bookcase,13343.29,10,0.0,-543.78
CA-2023-000558,2023-01-01,2023-01-04,Second Class,CUS-0072,Customer 33,Consumer,Detroit,Michigan,Central,PROD-0558,Furniture,Furnishings,Rug,1676.26,3,0.0,359.94
CA-2020-000559,2020-12-08,2020-12-13,Standard Class,CUS-0119,Customer 46,Home Office,Buffalo,New York,East,PROD-0559,Office Supplies,Paper,Notepad,742.37,7,0.3,110.83
CA-2023-000560,2023-07-30,2023-08-06,Same Day,CUS-0052,Customer 116,Home Office,Memphis,Tennessee,South,PROD-0560,Technology,Machines,MacBook,12325.74,10,0.1,120.34
CA-2022-000561,2022-02-05,2022-02-08,Second Class,CUS-0133,Customer 91,Home Office,Grand Rapids,Michigan,Central,PROD-0561,Furniture,Furnishings,Curtains,1967.96,9,0.0,93.53
CA-2022-000562,2022-04-17,2022-04-20,Same Day,CUS-0114,Customer 60,Corporate,Grand Rapids,Michigan,Central,PROD-0562,Furniture,Chairs,Visitor Chair,2610.38,8,0.4,-228.78
CA-2020-000563,2020-07-20,2020-07-21,Second Class,CUS-0173,Customer 85,Corporate,Portland,Oregon,West,PROD-0563,Technology,Phones,OnePlus,1527.17,2,0.1,102.14
CA-2021-000564,2021-07-31,2021-08-07,First Class,CUS-0149,Customer 194,Consumer,Pittsburgh,Pennsylvania,East,PROD-0564,Technology,Machines,Lenovo ThinkPad,5794.67,6,0.4,2160.88
CA-2022-000565,2022-08-29,2022-08-31,Second Class,CUS-0119,Customer 88,Consumer,Atlanta,Georgia,East,PROD-0565,Office Supplies,Labels,Shipping Labels,537.6,9,0.5,140.45
CA-2023-000566,2023-02-17,2023-02-18,Same Day,CUS-0189,Customer 3,Corporate,Nashville,Tennessee,South,PROD-0566,Furniture,Bookcases,5-Shelf Bookcase,1767.18,6,0.0,93.28
CA-2023-000567,2023-11-15,2023-11-20,Same Day,CUS-0009,Customer 36,Home Office,Savannah,Georgia,East,PROD-0567,Technology,Machines,Lenovo ThinkPad,3934.72,5,0.0,723.16
CA-2022-000568,2022-12-30,2023-01-03,Standard Class,CUS-0116,Customer 164,Corporate,Nashville,Tennessee,South,PROD-0568,Furniture,Bookcases,Corner Bookcase,2141.13,4,0.3,395.59
